Latitude,Longitude
39.979710957551276,-75.1397225927872
40.12069820895794,-74.86726464090991
40.23708859456666,-75.53739503203333
34.247478764885,-118.40861575786
43.09075658808691,-80.05961143372622
36.42839521441163,-78.77070445035267
40.167270305956656,-75.48534761162001
40.60153256493171,-74.2016930215911
37.24490978754,-77.434635126104
44.2384987834802,-75.00143197453022
36.180249671244,-81.07951803838
40.153350118836,-74.87049236761202
39.50271729117744,-75.67626204488067
39.91253411655685,-74.98140744523724
27.36867686733382,-82.46575054273525
39.946810592375996,-75.240643325584
32.540027257393284,-92.49360215967351
40.351192127612,-74.652578240956
39.886316428992,-75.10209547757866
39.960719199618424,-75.14013548191599
33.70888950265868,-117.72302889991207
39.98174747788981,-75.32892239606436
39.62489688991428,-75.93380073408908
39.712185912252025,-74.95868459613695
40.14135510584375,-74.87772767389374
39.839502835,-74.95787757799388
36.601665144772,-82.216735411928
34.862604691062,-82.33491922095003
34.48492302001199,-82.81900202331198
38.62607238799799,-76.58133961584997
37.533963756727275,-79.15224679873637
34.8625879525,-82.3396754265
35.259650118614005,-82.44128583247506
34.821775566737976,-82.27835563892403
34.878806561218646,-82.36312171799197
41.00309449329001,-81.42858916878001
39.1648788501304,-86.52739390095604
34.730209345907696,-82.70636294099229
34.880444458612004,-82.34187072724801
34.916165780118014,-82.165079031844
34.3588887699647,-82.29058524088825
38.007945560081346,-78.25835172468798
39.87812319958244,-104.68808865693144
35.32687844850193,-81.67505850965775
33.838576455269234,-81.40427652753846
34.8693838049,-82.3564445972
35.364803370863136,-82.3614886330502
38.92536890755653,-83.15137514306086
35.18785009142315,-81.77728296206307
34.831106561894735,-82.37893611591579
40.817115306812,-74.09918859044402
34.65326805011333,-91.26611353620932
35.302332300736005,-91.085243629744
34.527335631768004,-91.89698896378401
39.624972783276,-104.93666105613602
40.147290554614656,-76.25135329062269
37.637349066790684,-97.21915852855068
36.30613893692308,-94.15935765898462
34.949674549378855,-91.86605243001968
34.82903137685067,-91.59293904796266
34.0266289485,-88.38905581097998
34.60261803649998,-97.46711631773199
34.45025377612401,-91.64545375763198
33.44777924545599,-89.139397371008
35.22815405526865,-97.47405544537014
34.83691503293684,-92.2326588510421
34.571070900932156,-91.8550934336928
34.89077966316401,-92.00276959818399
34.37765925951839,-91.9681545790975
34.14252517814,-92.16536762764
34.51523674526665,-92.25756163474269
34.1802585820125,-97.07424044292499
36.33206057140401,-94.401219844672
35.03893118731428,-91.02533674018572
32.802120849187304,-97.294351751512
31.408407077190663,-97.40916727991998
33.126458210594876,-99.24733137840508
33.479701423190924,-98.11554906271776
35.712518315632,-97.14044336318399
32.34264874030206,-97.26667636391363
35.600317669313455,-97.45701324542694
35.684865677748,-97.31546419938394
30.143735240652013,-98.190192238836
33.042617526812954,-96.90099703306585
32.73517762730999,-97.33510757212599
32.806766364562016,-97.30117381940599
36.12084585525629,-96.6762543582803
35.59457512123888,-97.49883961616943
32.83311272184692,-97.28707831648028
35.063507948677554,-97.42265163564898
32.73761695437875,-97.32630406628084
32.785207563975995,-97.148998796916
32.916931336344014,-96.928168821808
32.72379740734,-97.33971334744402
41.903014502133324,-87.67719424701666
37.93561836194832,-118.2486198408022
41.285657082566665,-107.10285976343334
40.744357507575,-73.97893342992501
39.31371229537999,-90.26018836047199
40.71479486428334,-74.00124872361665
37.79229341558,-122.37961319038
40.004781202758615,-79.23102338385861
40.756094537377784,-73.98220985249998
40.75556122229,-73.97288753114
31.7692336333,-106.37415323329999
39.06731992912609,-94.88012484990436
40.75876371987576,-73.94906981409093
31.454491263816138,-97.50943087513546
40.0164733906,-105.2823713422
37.30322987988801,-121.77109859914404
40.740680012383336,-73.99430454410002
37.777995090172546,-122.40785174208234
40.954710611603716,-79.95914414081109
28.397983583208013,-81.24941726184002
29.696815587877573,-81.97507625195345
29.527505360618292,-80.77424004913149
28.60600466246,-81.32351299220402
28.192124675462495,-80.689188669275
28.605680507459997,-81.35785500418798
29.222592060996003,-87.410087928296
27.997500429886106,-82.25684444835555
28.599989081076004,-81.39327227439999
28.863891273524985,-82.5886208260021
30.334071371922676,-81.6270577296493
28.799350256647998,-86.90920961445799
32.568188870220006,-87.02762068234001
31.625339113667987,-83.748898879416
30.039151720876422,-86.74712419890201
29.039977983188,-81.81839862346801
29.005084506316,-80.832392601248
30.49584527770921,-88.10714605350742
28.21897636581852,-82.23807104631479
40.7532509172154,-73.78822049883846
40.76519565523388,-73.66495199300564
40.7380593525,-73.61214816569999
34.98136329578449,-77.39387725380605
40.734706360820006,-73.60828356229999
42.530715950714956,-81.47537580000228
35.76311125984797,-76.87848769419644
40.573755391472005,-74.08007688798003
40.91924166603949,-73.3395101210901
40.779439143448,-73.64604943309598
40.739932817871725,-73.58873540202175
40.38245116109,-78.58103504761998
40.728134779979996,-73.56601915399202
40.76147220753954,-73.58352755623841
40.644327871471425,-73.70266668837145
40.7458883648,-73.69088128028001
40.77478965244423,-73.63833395110996
40.71860569556378,-73.57345954036784
40.763528635173984,-73.5661733768586
40.72662484503999,-75.293978855028
34.5500573971617,-106.41153888429147
37.37563727918572,-75.58224829687617
40.75143949393549,-73.97832190901936
34.841270054733336,-104.66173272261905
41.32020142544837,-87.67848885980905
40.198779403614076,-87.89753089007475
40.83904471744,-74.431513947844
40.27003228193516,-80.60783856662016
39.889347714972956,-76.95254712207141
30.261327043795646,-97.7418613960174
40.755974125819996,-74.00891139039001
39.64728948744738,-89.15515948449894
40.726763074050005,-73.86299426546667
40.7397806333,-74.0302891333
35.478945157327985,-87.53551652743401
40.758087663800005,-73.9884194137
39.62468492745898,-74.74162721153054
29.4486750167,-98.4875951667
29.853670617175993,-97.560099288948
30.165428076942863,-97.44515117849285
29.507458232152004,-98.541007471404
30.19318125104399,-97.77015317229194
29.592922477389703,-98.5890214897324
33.13042884983498,-97.138436243291
29.618403401547226,-98.28981612880207
30.4833835726,-97.6602308471
30.248940726872224,-97.77444694058887
30.244145153979996,-97.780878236248
33.506625579460945,-109.40380017513122
30.358378424714,-97.57309361767595
30.783954288622226,-97.48996524997358
30.4832963525,-97.68730759620001
29.72743503731,-98.37504013040001
30.270711164711994,-97.754222830324
30.402614259449997,-97.70996086678574
36.87854150893333,-118.82524219681328
37.5517034961691,-122.19011097062729
38.841371304145454,-108.3602337622
37.826312483167854,-122.23722836083212
37.56950791045821,-122.10284532566715
37.59914429974268,-122.05220495371874
36.64384412673713,-119.34268118318998
37.72623337642651,-122.15097105865244
37.538046711032,-122.06484790321602
36.639144574668,-117.70054989723805
36.712397115954296,-117.9232380365034
37.208501641630036,-120.02984562563046
37.24204633516429,-121.71381413336428
37.52935306464458,-118.6664430580192
37.67906550467657,-122.16763951032189
38.59146819277727,-121.30216621519087
37.92881623846201,-77.41595681207802
45.34997670869423,-75.69043475808644
43.46108773116666,-78.8741985754222
43.645671153055545,-78.5139538432
43.19111713691429,-84.14731563377144
39.36559420064773,-76.83136103447939
38.317846967955546,-77.47039874401112
40.37096284450402,-79.72180192648798
40.03488928060407,-88.53061016596256
40.70175643225585,-88.36769451789047
45.383901573463994,-75.73312591386
39.901694314416,-78.46115660756998
40.35016266189143,-80.02820859721999
45.346477415609996,-75.677136852858
34.812571163606385,-85.26544492649674
37.7870581073,-122.4110745852
40.596271388828,-89.60674553109202
40.563409997263975,-89.61793682162205
40.557395479200004,-89.618404845825
40.6220223648,-89.60189849347202
40.583040273764,-89.63711759952405
41.80804168133171,-89.4395738991073
33.724541319059995,-94.51881267627142
38.895998250872005,-86.02749230467795
40.553062433,-89.63066906799999
36.763512257466004,-86.676052592082
40.815082957907,-90.58375366523802
40.421756653740005,-89.206500696716
40.047837678364,-89.27428404690201
41.256929986276006,-89.03252318983198
41.51172853275421,-87.87166481074121
32.56303164446667,-85.35680790423334
38.101054430175,-94.466121200835
38.741193838688226,-107.9227229836074
40.7500737223074,-73.95132794697038
29.3317426055625,-93.464623973975
35.320593394905856,-86.09384595232834
35.64537247242619,-87.8435303945262
30.221879861567448,-96.1783364131558
33.7926030348,-84.3523514271
28.640692826887502,-83.15480722506251
39.040139095120004,-72.90890312746
27.390063945325004,-81.0954794707125
33.55622768416154,-77.43177749006153
28.422849446550003,-81.48718024853125
27.156815239814,-80.91704752950199
34.853301576769574,-97.98111745070871
36.1400371822,-103.957492430716
32.27270895188801,-97.99342658371201
41.18485083860589,-107.68572203427944
32.422351995456005,-97.85485368307799
32.4039012336448,-98.07809653694416
32.413685760290925,-97.91153397392726
32.148315201269234,-97.97720506603848
34.93225716172308,-97.05716355383845
35.203392316916656,-96.46907266116665
36.876974131539995,-92.14307821466666
33.64613851066309,-98.06346769165995
33.606452632507754,-100.0180234604225
32.29579618730868,-98.06565346993912
33.73117025339637,-99.3274847063057
33.09041451222856,-96.68187118020002
33.435602508976935,-94.43239260766536
34.45501529529375,-99.2263443037375
32.82587266930293,-96.82994967843237
32.45215297944605,-96.91051871782543
32.43153843059098,-95.85987253190694
32.591290698076,-96.90512418989599
32.850462398432015,-96.80387496678
32.803629724316,-96.59485201862805
32.8986012333,-96.8803821333
32.82574559871747,-96.79413394932376
32.624178838271426,-96.87723802812141
33.0599973973,-96.8080521003
34.8887069852,-88.03163922938936
33.078747175320004,-96.79305028434
35.6748175089402,-79.02224371694395
29.703176708180557,-78.14528498294445
28.6651751562826,-89.40792060446087
26.423373091996485,-79.87753835397473
25.960676868731518,-80.17512173466314
26.157295605653328,-80.13597980897335
25.961323868066675,-80.14791705910002
36.093850975058,-86.86772334650206
26.913724775365715,-80.23667071898454
30.554440032900015,-96.975740368656
27.675573256251283,-86.13542003417562
27.24978811609091,-80.86060979845911
26.403266834573923,-80.33831319352174
28.428014928400003,-81.5785074234
37.305240202188095,-119.64050705349287
33.325273523700005,-117.7821278572
37.04885468262728,-121.44386368950904
37.10062462672022,-120.93901382362831
37.303530312956006,-118.95220254119197
37.46291709903303,-121.79158409887798
37.85729860835999,-121.63298558608801
36.92585093704343,-119.85377982713776
37.266006002439795,-121.86729877025587
37.237282941000025,-121.92598693624313
36.713893786827946,-117.11623914473654
37.25712220193767,-121.09568256419846
37.73167852464545,-117.29798982092726
33.6705684542,-117.91205406190001
