Source,Destination
3712,495
3712,1186
3712,3571
3712,3643
3712,3689
3715,3681
3715,3707
3715,3709
3725,77
3725,303
3725,323
3725,3086
3725,3691
3734,2416
3740,113
3740,3641
3741,1665
3741,1760
3741,1797
3741,1967
3741,2105
3741,2378
3741,3157
3741,3708
3743,44
3743,114
3743,2244
3743,3643
3743,3698
3745,156
3745,3638
3749,3597
3752,2139
3752,3572
3753,1797
3753,2048
3753,3752
3754,2000
3762,3694
3774,1899
3774,3602
3776,77
3776,121
3776,539
3780,2553
3788,3665
3791,323
3791,438
3791,3287
3791,3576
3791,3686
3800,419
3806,227
3808,1453
3808,1727
3808,1760
3808,1784
3808,2066
3808,2073
3808,2105
3808,2203
3808,2378
3808,3094
3808,3157
3808,3701
3817,424
3817,3694
3817,3702
3817,3707
3817,3709
3818,3619
3818,3725
3818,3776
3821,3723
3824,3694
3825,1761
3825,1800
3825,2195
3825,3611
3825,3626
3825,3708
3826,55
3827,1805
3830,3644
3830,3708
3830,3741
3830,3808
3835,141
3835,303
3835,424
3835,3619
3835,3643
3835,3691
3835,3694
3835,3702
3836,141
3836,323
3836,3571
3836,3576
3836,3646
3837,3725
3840,153
3840,303
3840,483
3840,495
3840,1186
3840,1499
3840,3682
3840,3791
3840,3827
3841,3725
3843,141
3843,323
3843,574
3843,1773
3843,1805
3843,2861
3843,3791
3843,3836
3844,30
3844,574
3844,1773
3844,2861
3844,3791
3844,3835
3844,3840
3844,3843
3847,3835
3848,3842
3852,2721
3852,3655
3852,3681
3855,3661
3859,452
3859,3806
3861,3860
3864,109
3866,1784
3866,1800
3866,2105
3866,3644
3866,3830
3869,417
3869,3681
3870,1805
3870,2861
3870,3576
3870,3791
3870,3840
3873,3576
3874,3793
3875,3541
3876,2721
3876,3551
3876,3576
3876,3643
3876,3691
3876,3762
3876,3835
3876,3840
3880,1676
3880,2999
3880,3633
3880,3670
3880,3825
3881,153
3881,203
3881,261
3881,303
3881,495
3881,1186
3881,2861
3881,3557
3881,3584
3881,3682
3881,3707
3881,3791
3881,3821
3881,3852
3881,3870
3886,3712
3887,1805
3887,2861
3887,3709
3887,3843
3888,3331
3890,276
3890,3572
3890,3585
3892,261
3892,989
3895,490
3898,271
3903,3681
3904,141
3904,261
3904,3568
3904,3576
3904,3619
3904,3681
3904,3707
3904,3835
3904,3881
3905,3670
3908,3852
3908,3892
3915,387
3915,3895
3919,48
3920,3576
3920,3611
3925,3779
3928,3687
3930,864
3930,1805
3930,3840
3930,3881
3931,3568
3931,3670
3931,3686
3931,3691
3931,3707
3931,3869
3933,3660
3933,3661
3933,3662
3933,3710
3934,3560
3934,3743
3940,471
3940,2105
3940,3576
3940,3694
3940,3817
3940,3847
3940,3887
3941,424
3942,276
3942,2429
3942,2674
3942,3681
3942,3774
3945,3591
3945,3861
3949,3686
3949,3707
3949,3709
3956,298
3958,3575
3965,156
3965,3638
3966,1899
3966,3602
3967,141
3967,323
3967,1773
3967,3576
3967,3646
3967,3691
3967,3694
3967,3712
3967,3840
3967,3887
3967,3940
3973,89
3973,3660
3973,3661
3973,3690
3973,3710
3973,3958
3975,2032
3975,3830
3978,323
3978,3940
3980,3745
3980,3927
3980,3941
3981,3576
3981,3835
3982,3727
3982,3808
3985,1773
3985,3287
3985,3707
3985,3852
3985,3881
3985,3967
3988,323
3988,3707
3988,3791
3988,3843
3988,3985
3989,424
3989,3843
3989,3847
3989,3881
3989,3931
3989,3967
3992,77
3992,424
3992,3568
3992,3619
3992,3691
3992,3707
3992,3725
3992,3984
3993,490
3993,3703
3993,3817
3995,3817
3996,499
3997,2721
3997,3551
3997,3643
3997,3791
3997,3931
3998,77
3998,3776
3998,3818
4005,141
4005,303
4005,3619
4005,3639
4005,3643
4005,3725
4005,3733
4005,3841
4005,3847
4008,3611
4008,3646
4008,3655
4008,3691
4008,3702
4008,3817
4008,3835
4008,3847
4008,3881
4009,44
4009,2021
4010,2517
4016,3989
4017,1657
4017,1784
4017,1797
4017,2378
4017,2787
4017,3611
4017,3626
4017,3669
4017,3679
4017,3708
4017,3825
4019,1576
4019,1702
4019,1717
4019,1797
4019,1848
4019,2152
4020,3824
4023,3594
4024,3836
4024,3904
4025,16
4025,571
4030,3287
4036,1186
4036,1760
4045,3725
4045,3984
4051,3560
4051,4017
4064,3646
4064,3940
4065,141
4065,3568
4065,3576
4065,3646
4065,3675
4065,3681
4065,3749
4065,3881
4065,3967
4065,4008
4066,3973
4068,386
4068,2032
4068,3774
4071,3985
4073,2460
4073,3633
4073,3880
4076,3639
4076,3988
4078,1163
4079,3552
4079,4035
4080,1657
4080,3825
4080,3830
4081,3681
4081,3749
4084,3646
4084,3712
4084,3869
4084,4008
4088,3753
4090,213
4098,18
4103,387
4103,424
4104,303
4104,424
4104,3619
4104,3655
4104,3725
4104,3835
4104,3840
4104,3887
4104,3904
4104,3989
4104,4005
4106,210
4107,245
4107,2910
4109,3585
4109,3644
4109,3669
4109,3670
4109,3825
4109,3830
4109,3880
4112,3689
4112,3791
4112,3843
4112,3985
4124,2139
4127,3698
4128,2076
4130,1770
4131,2870
4133,3044
4142,3707
4146,483
4146,495
4146,498
4146,1657
4146,3551
4146,3611
4146,3643
4146,3870
4146,3913
4146,3920
4146,3967
4147,2105
4147,3679
4147,3890
4147,3982
4148,203
4148,3643
4148,3821
4148,3876
4148,4116
4151,240
4151,490
4151,3018
4151,3703
4151,3895
4151,3993
4160,3721
4160,3779
4166,3568
4166,3576
4166,3840
4172,1484
4172,1576
4172,1640
4172,3157
4172,3701
4172,3880
4176,1848
4176,3626
4176,3905
4176,4170
4177,141
4177,323
4177,1499
4177,1773
4177,1805
4177,2861
4177,3836
4177,3843
4177,3844
4177,3967
4177,4148
4178,1761
4178,3576
4178,3934
4178,3981
4179,1453
4179,1703
4179,1933
4179,2184
4179,2787
4179,3644
4179,3669
4179,3670
4179,3784
4179,3825
4179,3860
4179,3982
4179,4109
4182,3645
4182,3768
4183,3762
4185,109
4185,3864
4188,3674
4189,141
4189,323
4189,3646
4189,3709
4189,3835
4189,3967
4189,4024
4189,4065
4191,479
4195,248
4197,4191
4198,80
4198,296
4198,485
4201,2789
4201,4191
4203,263
4203,461
4203,4201
4208,2018
4209,194
4210,4191
4212,1861
4212,4194
4217,7
4217,335
4217,342
4217,350
4221,4215
4223,3780
4225,4222
4228,4215
4228,4221
4231,8
4243,4237
4246,4232
4250,4231
4252,4234
4260,4255
4262,4254
4265,4240
4265,4264
4270,4269
4276,4270
4281,4270
4282,4280
4290,11
4297,393
4297,4296
4318,4313
4319,4313
4320,4313
4320,4318
4320,4319
4321,4306
4324,4320
4331,245
4331,330
4331,1567
4331,1899
4331,3449
4331,3598
4331,3942
4334,308
4335,4237
4335,4243
4346,14
4346,465
4350,1665
4350,3741
4350,4327
4353,26
4353,108
4353,477
4353,538
4354,108
4354,308
4354,538
4354,4353
4358,593
4361,14
4361,4346
4362,2414
4371,86
4375,126
4382,288
4385,85
4385,506
4385,2755
4385,4371
4390,4068
4392,1748
4392,3708
4392,3830
4396,394
4405,1890
4405,3288
4406,430
4411,930
4418,184
4418,3550
4441,3866
4441,4176
4441,4178
4445,426
4445,4366
4445,4389
4445,4391
4450,504
4451,3826
4453,2028
4453,2048
4453,2429
4453,4363
4454,4380
4461,16
4465,16
4465,79
4467,586
4469,42
4470,16
4476,4244
4478,4470
4479,99
4479,4469
4482,16
4482,4465
4483,16
4483,4461
4483,4478
4492,3417
4492,4488
4492,4490
4492,4491
4494,3417
4494,4488
4494,4491
4494,4492
4497,1420
4497,1486
4499,4494
4503,559
4503,2703
4504,3417
4504,4491
4504,4492
4504,4493
4511,4160
4517,394
4517,4068
4517,4147
4524,2557
4525,1639
4527,1557
4528,3960
4528,4527
4537,1757
4537,2421
4539,4098
4546,4527
4556,3647
4556,4527
4556,4546
4558,4527
4558,4528
4560,499
4560,2286
4566,4558
4569,3741
4569,4528
4571,236
4573,4051
4573,4546
4574,63
4574,139
4574,435
4574,2303
4575,4573
4580,4574
4586,3237
4597,4098
4600,4527
4600,4573
4602,4525
4602,4527
4604,4593
4605,4088
4606,4524
4606,4556
4618,4613
4618,4615
4619,351
4623,3759
4625,4559
4626,4017
4629,2612
4634,4623
4634,4627
4634,4628
4636,4534
4636,4580
4640,280
4640,4483
4653,4628
4660,4637
4664,4628
4664,4634
4674,4627
4676,3615
4678,3615
4678,3759
4680,201
4692,4572
4692,4637
4692,4660
4693,2429
4693,3669
4693,4068
4694,4689
4696,3877
4697,4569
4702,525
4712,4635
4717,4674
4721,4692
4727,1860
4727,1945
4727,2105
4729,3708
4729,3975
4729,4453
4734,4660
4734,4692
4735,3759
4735,4676
4742,4637
4742,4660
4742,4692
4750,1466
4751,2139
4751,2416
4751,2787
4751,3825
4751,3866
4751,4073
4751,4626
4756,141
4756,323
4756,3709
4756,3836
4756,3869
4756,3876
4756,4177
4756,4189
4758,3955
4760,4130
4766,3712
4766,3752
4766,3825
4773,320
4777,2910
4779,3560
4779,4017
4779,4179
4779,4573
4787,1860
4787,4183
4787,4605
4787,4779
4803,1682
4807,4411
4816,2999
4816,4036
4821,1480
4821,1748
4821,2674
4821,3825
4825,3605
4825,4009
4830,3288
4830,4751
4835,1483
4836,1648
4837,4179
4837,4751
4837,4766
4839,1761
4839,2066
4839,3332
4839,3701
4839,3890
4839,4134
4851,1157
4851,1757
4851,2270
4851,3701
4851,4537
4867,3660
4867,3661
4867,3710
4867,3973
4869,3712
4869,4036
4869,4172
4892,3830
4892,4514
4892,4825
4893,576
4896,3455
4898,1727
4898,1860
4898,2339
4898,2999
4898,3644
4898,4172
4904,323
4904,4183
4907,4836
4911,3645
4911,4068
4925,4098
4928,3830
4928,3866
4932,3865
4933,4792
4936,4427
4987,4935
4992,2429
4992,4693
4996,4962
5003,23
5007,2758
5022,591
5040,23
5048,99
5048,416
5048,4479
5048,4483
5050,363
5057,3129
5060,5055
5065,34
5065,99
5065,1185
5065,4349
5065,4480
5065,4693
5067,161
5067,4467
5067,4478
5067,4640
5070,4237
5070,4243
5070,4335
5072,4335
5072,4353
5073,26
5073,106
5073,108
5073,217
5073,467
5073,477
5073,593
5073,4353
5073,4375
5078,108
5078,251
5078,370
5078,538
5078,593
5078,594
5078,4353
5078,5072
5079,4243
5083,26
5083,157
5083,477
5083,538
5083,5073
5086,92
5086,157
5086,5072
5087,26
5088,108
5088,370
5088,4237
5088,4243
5088,4335
5088,4353
5088,4354
5088,5070
5088,5072
5088,5078
5089,26
5089,4237
5089,4243
5089,4335
5089,5070
5089,5072
5089,5088
5090,4660
5090,4689
5090,4692
5097,4237
5097,4243
5097,4335
5097,5070
5097,5072
5097,5076
5097,5084
5097,5088
5097,5089
5098,5087
5101,26
5101,108
5101,370
5101,4243
5101,4353
5101,5071
5101,5072
5101,5073
5101,5078
5103,26
5103,106
5103,538
5103,4237
5103,4243
5103,4335
5103,5070
5103,5072
5103,5076
5103,5079
5103,5088
5103,5089
5103,5097
5103,5101
5105,4243
5105,5084
5106,370
5106,538
5106,4375
5106,5073
5112,26
5112,106
5112,108
5112,217
5112,477
5112,538
5112,4353
5112,4354
5112,5072
5112,5073
5112,5078
5112,5088
5112,5089
5112,5106
5114,5100
5116,5078
5118,26
5118,370
5118,477
5118,538
5118,4353
5118,5073
5118,5083
5118,5101
5124,163
5127,5126
5137,5124
5142,27
5142,163
5142,5120
5142,5124
5143,27
5143,5123
5143,5124
5143,5142
5146,1432
5150,5120
5155,5119
5155,5120
5155,5124
5155,5137
5155,5150
5159,5119
5159,5124
5159,5143
5162,64
5162,193
5164,5160
5171,4648
5175,4888
5179,5166
5181,5169
5181,5177
5183,5177
5183,5181
5184,4635
5184,5177
5184,5181
5184,5183
5185,5179
5186,5181
5188,5185
5189,5177
5189,5181
5189,5184
5190,4882
5194,5169
5194,5177
5195,5166
5195,5179
5196,5177
5196,5181
5196,5184
5196,5189
5209,5177
5209,5196
5215,30
5216,323
5216,3840
5216,3844
5216,3873
5216,3967
5216,4189
5216,4756
5219,3845
5222,30
5222,3568
5222,3886
5223,5217
5228,5119
5228,5148
5231,30
5231,989
5231,2518
5232,5217
5232,5223
5233,30
5233,3791
5233,3836
5233,4112
5233,4148
5233,4177
5233,4756
5236,109
5238,4428
5241,5179
5241,5185
5241,5188
5241,5195
5243,206
5244,3998
5246,5177
5246,5181
5248,3665
5248,3776
5251,4635
5251,5184
5252,5213
5252,5251
5253,5241
5253,5252
5255,5175
5256,3079
5258,510
5258,1351
5269,153
5269,323
5269,483
5269,495
5269,1499
5269,1805
5269,2460
5269,3557
5269,3571
5269,3689
5269,3691
5269,3791
5269,3827
5269,3836
5269,3840
5269,3843
5269,3931
5269,3967
5269,3988
5269,3989
5269,4177
5269,4189
5269,4756
5269,5222
5271,5263
5272,5261
5275,141
5275,323
5275,388
5275,716
5275,1805
5275,2861
5275,3707
5275,3791
5275,3836
5275,3843
5275,3844
5275,3881
5275,3887
5275,3940
5275,4177
5275,5216
5275,5233
5275,5269
5278,1860
5278,3644
5278,3825
5278,4073
5278,4558
5278,4830
5278,4839
5279,332
5282,4560
5283,571
5285,34
5285,345
5285,4107
5286,181
5286,4480
5286,5285
5287,4461
5287,4462
5294,2867
5299,499
5299,2286
5299,4483
5301,470
5304,5283
5305,4347
5308,499
5309,526
5310,34
5310,84
5310,3996
5310,5308
5311,345
5312,93
5312,523
5312,1185
5313,4358
5313,5098
5316,34
5316,416
5316,523
5316,1185
5316,4409
5316,4467
5316,5282
5316,5299
5320,1567
5321,5285
5321,5286
5321,5316
5322,84
5322,416
5322,499
5323,3774
5324,34
5324,416
5324,499
5324,5286
5324,5316
5325,78
5325,5313
5326,363
5326,494
5326,4640
5327,3541
5328,416
5328,4479
5328,4640
5328,5324
5329,4480
5329,5065
5329,5286
5329,5321
5331,2139
5331,4068
5332,99
5332,416
5332,499
5332,523
5332,2286
5332,5299
5332,5316
5332,5322
5333,5310
5333,5329
5334,34
5334,4362
5338,84
5341,4483
5341,5287
5343,5315
5344,34
5344,345
5344,5285
5344,5334
5345,201
5345,4483
5345,4640
5345,5048
5345,5287
5345,5326
5346,4483
5346,5048
5346,5285
5346,5316
5346,5324
5346,5341
5346,5345
5348,201
5348,4560
5348,5299
5348,5324
5348,5341
5348,5346
5350,308
5350,600
5351,416
5351,4068
5351,4409
5351,5065
5351,5324
5365,5357
5365,5363
5386,668
5387,2028
5387,2429
5387,3332
5387,3708
5387,4182
5390,2195
5390,4172
5393,3560
5393,3670
5393,3866
5393,3880
5393,4109
5393,4179
5396,36
5396,2139
5396,5390
5397,36
5398,36
5398,5397
5401,4453
5409,4188
5410,4127
5410,4573
5419,37
5424,281
5427,1760
5427,1889
5427,2066
5427,2105
5427,4405
5427,4517
5428,213
5428,4418
5430,1805
5430,3843
5430,4177
5432,2245
5433,3387
5433,3663
5433,4182
5436,2339
5436,2787
5438,3973
5441,3743
5441,4821
5444,4824
5449,575
5449,2139
5449,2203
5449,3645
5449,4390
5449,5427
5453,3958
5454,3768
5454,4036
5455,316
5455,546
5458,5435
5461,3957
5461,4009
5463,1665
5463,3934
5463,3942
5463,4068
5463,4178
5467,4188
5470,3349
5479,324
5479,3556
5492,4475
5493,5316
5497,4461
5500,4478
5501,4640
5511,245
5511,3598
5511,4716
5514,4462
5514,4475
5514,5287
5515,2139
5515,4331
5515,4349
5518,5327
5520,415
5520,4461
5520,5048
5523,4465
5523,5510
5526,4470
5527,42
5527,4479
5527,4640
5529,4924
5530,3669
5533,3485
5534,415
5535,5508
5538,4467
5540,4382
5542,3671
5544,3143
5547,99
5547,1665
5547,5334
5549,161
5549,5543
5550,249
5550,504
5550,4362
5550,4385
5551,367
5551,4462
5551,5494
5554,586
5554,4467
5554,5504
5557,4693
5567,4458
5568,5540
5573,249
5573,504
5573,3996
5573,4480
5573,5286
5576,5538
5578,1777
5578,5316
5578,5332
5578,5510
5578,5527
5580,42
5580,161
5580,3942
5580,4068
5580,4349
5580,4362
5580,4409
5580,4469
5580,4479
5580,5065
5580,5351
5581,276
5581,1748
5581,3645
5581,3669
5581,3774
5581,4693
5581,5530
5582,42
5582,161
5582,4362
5582,4469
5582,4479
5582,5285
5589,5557
5593,276
5593,1522
5593,1899
5593,2105
5593,3541
5593,3598
5593,3774
5593,3830
5593,3942
5593,4031
5593,4331
5593,4777
5593,5589
5599,4928
5599,5387
5600,5288
5600,5511
5600,5589
5601,586
5601,1777
5601,4107
5601,4409
5601,4469
5601,5316
5601,5324
5601,5332
5601,5527
5601,5578
5604,4908
5605,4665
5605,5309
5609,181
5609,415
5609,4480
5610,4399
5612,4467
5612,5067
5612,5510
5612,5601
5615,3595
5615,4821
5615,4892
5615,5436
5618,4693
5618,5543
5618,5600
5625,5608
5626,4483
5626,5287
5626,5346
5628,3541
5628,4100
5628,4409
5628,5603
5630,3602
5630,4266
5634,898
5637,2171
5637,3602
5637,3669
5637,3942
5637,4331
5637,4382
5637,5593
5639,5492
5641,1185
5641,5338
5642,4389
5642,5494
5642,5551
5643,367
5643,4470
5643,5287
5643,5497
5643,5534
5644,1777
5646,5287
5648,3541
5648,3602
5649,4773
5649,5618
5654,3557
5655,334
5655,4932
5666,334
5666,582
5666,3865
5666,5235
5666,5655
5666,5663
5667,323
5667,1805
5667,3287
5667,3843
5667,3874
5669,334
5669,5655
5670,334
5670,4932
5670,5655
5670,5663
5670,5669
5672,5663
5673,5655
5677,574
5677,1880
5677,3557
5677,3865
5678,323
5678,438
5678,483
5678,1499
5678,1805
5678,3557
5678,3584
5678,3682
5678,3827
5678,3836
5678,3843
5678,3940
5678,4166
5678,4177
5678,5216
5678,5222
5678,5233
5678,5269
5678,5275
5680,260
5689,1880
5689,3865
5689,5654
5689,5657
5692,334
5692,4932
5692,5655
5692,5669
5692,5670
5692,5672
5692,5673
5692,5681
5696,582
5699,5657
5699,5692
5701,5687
5705,5663
5710,5653
5711,5677
5715,5656
5715,5657
5715,5689
5717,5661
5717,5710
5718,334
5718,5663
5718,5673
5718,5698
5719,3689
5720,334
5720,5655
5720,5663
5720,5669
5720,5670
5720,5692
5722,5693
5726,3865
5726,5653
5726,5677
5729,3865
5729,5677
5729,5726
5732,41
5732,2464
5732,5653
5732,5666
5733,5677
5733,5726
5734,334
5734,5655
5734,5663
5734,5666
5734,5669
5734,5670
5734,5692
5734,5720
5735,4177
5735,5233
5735,5661
5735,5726
5736,5670
5736,5692
5736,5693
5736,5718
5736,5720
5736,5734
5737,3619
5740,1880
5740,5655
5740,5657
5740,5689
5740,5732
5742,5736
5745,5713
5746,5692
5748,5734
5749,5729
5751,582
5751,3857
5751,3865
5751,5235
5751,5656
5757,334
5757,5655
5757,5663
5757,5692
5757,5734
5757,5736
5758,3865
5758,4092
5758,5689
5758,5729
5763,5693
5763,5736
5764,5720
5767,5746
5768,3689
5770,5713
5770,5745
5774,4465
5774,4478
5774,4482
5774,5510
5777,5313
5777,5550
5780,5549
5781,367
5781,4470
5781,4487
5781,5497
5783,4742
5784,3908
5786,470
5786,5301
5790,5639
5798,4394
5798,5428
5798,5448
5799,5797
5801,1748
5801,1784
5801,3644
5801,3830
5801,4631
5801,5393
5801,5449
5804,4475
5804,4487
5804,5497
5812,109
5815,1453
5815,3934
5816,5619
5817,5619
5828,5788
5830,4146
5833,43
5838,5831
5847,5832
5851,4176
5858,3687
5858,4528
5860,1655
5862,5589
5862,5593
5871,276
5871,1655
5871,1899
5871,3669
5871,4179
5871,5393
5871,5436
5871,5637
5874,3808
5874,4597
5874,5387
5877,3743
5877,4791
5881,1748
5881,3687
5881,3934
5881,4127
5881,5441
5881,5858
5882,3865
5882,5711
5886,4421
5887,5858
5887,5875
5888,4896
5889,5540
5890,2184
5890,3644
5890,3808
5890,4051
5890,4088
5890,4453
5891,5881
5891,5889
5894,5870
5895,1748
5895,3687
5895,3743
5895,3928
5895,4127
5895,5858
5895,5881
5897,114
5897,2073
5897,4825
5897,5330
5897,5454
5897,5891
5899,4992
5901,1760
5901,1848
5901,2066
5901,2102
5901,2339
5901,3323
5901,3657
5901,4080
5901,4125
5910,2076
5910,5530
5913,5046
5914,3741
5914,3743
5915,1860
5915,3743
5915,3934
5915,4170
5918,4805
5923,4010
5924,50
5924,245
5924,4418
5924,5511
5936,355
5937,2139
5937,3605
5937,3670
5937,3741
5937,4017
5937,4019
5937,4178
5937,4179
5937,4892
5939,4602
5939,4821
5941,5449
5944,4819
5947,5322
5955,2076
5955,3625
5955,4134
5956,5858
5957,4573
5957,5858
5957,5881
5957,5891
5959,3816
5960,205
5960,1537
5960,1727
5960,3625
5960,3656
5960,3830
5960,4441
5960,4751
5963,5870
5963,5894
5965,5858
5966,5919
5968,3934
5968,4605
5968,5851
5968,5891
5968,5895
5970,5780
5975,4009
5975,4127
5975,5881
5975,5957
5979,5919
5979,5966
5980,3986
5980,5870
5980,5902
5980,5963
5983,1757
5983,2270
5983,3808
5983,4390
5983,4537
5983,4851
5984,44
5984,1908
5984,1933
5984,3596
5984,3830
5984,4208
5984,4363
5984,5881
5984,5895
5988,2105
5988,2674
5988,3598
5988,3830
5988,4821
5988,5441
5992,245
5992,5970
5995,5975
5996,1640
5996,3560
5996,3890
5996,4064
5996,4777
5998,508
5998,3874
5998,3895
5998,4148
6004,3391
6009,1498
6010,5936
6014,1784
6014,2378
6014,3830
6019,1889
6019,2073
6019,2378
6019,3657
6019,3679
6019,3946
6019,3982
6022,4024
6031,3826
6035,614
6038,4616
6040,584
6044,4411
6048,584
6049,584
6049,614
6049,6037
6050,6037
6054,584
6054,614
6054,1663
6054,4968
6054,6027
6055,60
6055,402
6055,584
6055,614
6055,1663
6055,6025
6055,6049
6055,6054
6056,60
6056,614
6056,4411
6063,6059
6071,47
6071,5993
6072,48
6072,1651
6076,1651
6083,4417
6089,1800
6089,2229
6089,3640
6095,6093
6103,65
6111,52
6111,83
6112,5192
6113,3631
6116,6111
6117,6110
6123,6116
6127,6125
6134,6111
6134,6124
6134,6132
6135,6109
6136,6132
6136,6134
6137,4756
6137,5710
6139,6138
6140,6133
6142,83
6142,6110
6142,6111
6142,6116
6142,6123
6142,6132
6142,6134
6146,6125
6150,6111
6152,6132
6152,6142
6153,6132
6153,6142
6153,6152
6154,6142
6155,83
6155,6116
6155,6123
6156,6110
6156,6111
6156,6124
6156,6134
6156,6142
6158,6132
6158,6134
6158,6142
6158,6153
6158,6154
6159,6111
6159,6116
6159,6123
6159,6142
6159,6155
6160,6122
6160,6155
6162,6110
6162,6124
6162,6134
6162,6136
6162,6142
6162,6152
6162,6153
6162,6156
6162,6158
6164,5634
6165,960
6179,6172
6181,6164
6184,3046
6184,3741
6189,5607
6194,6164
6195,6164
6196,427
6210,5130
6221,108
6221,538
6221,4353
6221,5078
6221,5101
6221,5112
6230,95
6230,144
6230,213
6230,5428
6230,6226
6233,1202
