SourceLat,SourceLong,DestLat,DestLong
35.599628015531366,-93.37951111779604,39.692535797204,-96.75611461844795
35.599628015531366,-93.37951111779604,34.500861601656524,-98.9740754683913
37.158423936993245,-110.05288748974878,37.76863294026133,-121.3321707226071
37.158423936993245,-110.05288748974878,37.77829150788,-122.41179784234669
30.929479400256763,-98.2156448236714,30.27557898100133,-97.74321767224801
30.929479400256763,-98.2156448236714,30.228992302313237,-94.80726670981964
30.929479400256763,-98.2156448236714,30.42626021287402,-97.66315566428793
36.41511646781263,-115.18372947020151,36.5168016009232,-112.80420288807946
39.033402200110544,-94.5191261538158,38.14839249859138,-97.83700084167343
39.033402200110544,-94.5191261538158,35.93926368645974,-105.66045801391199
39.033402200110544,-94.5191261538158,35.45557577111892,-80.20454131844386
39.033402200110544,-94.5191261538158,35.55669793295163,-96.0650828951888
36.882994562048175,-106.85059988028021,37.502510667826094,-122.20753781193476
36.882994562048175,-106.85059988028021,37.167757650945724,-120.03496138030432
39.91422626060675,-90.23729445572759,46.56696505258334,-122.51038866715
39.91422626060675,-90.23729445572759,32.76336344972779,-91.2493029691722
39.91422626060675,-90.23729445572759,35.86464299986551,-88.73590784085172
30.233978579611104,-97.4983668016625,34.288335888788,-106.29750663419998
30.233978579611104,-97.4983668016625,32.10074728422498,-102.01158710776348
30.233978579611104,-97.4983668016625,36.372499608816,-85.26584832826401
30.233978579611104,-97.4983668016625,31.37027397379148,-98.01888954412337
30.233978579611104,-97.4983668016625,31.35188636760053,-97.4893539221056
30.233978579611104,-97.4983668016625,30.633344803264443,-97.78034320195104
30.233978579611104,-97.4983668016625,31.955848799692003,-102.29180996610943
30.233978579611104,-97.4983668016625,29.79558123725411,-93.2858975243842
30.233978579611104,-97.4983668016625,30.713752159175602,-97.78810079204064
38.75707313531387,-97.7615348695604,38.14839249859138,-97.83700084167343
38.2994197045133,-96.9187285913842,38.87532257843426,-95.441431785296
38.305466910380346,-85.18353497563986,32.76336344972779,-91.2493029691722
37.55338985,-122.3004206667,31.578706367780004,-94.92062691318857
45.30741907121668,-121.97800227591406,46.56696505258334,-122.51038866715
45.30741907121668,-121.97800227591406,37.13224405651714,-117.62838094705404
45.30741907121668,-121.97800227591406,35.14264159002918,-107.22183594907291
45.30741907121668,-121.97800227591406,32.76336344972779,-91.2493029691722
45.30741907121668,-121.97800227591406,35.86464299986551,-88.73590784085172
45.30741907121668,-121.97800227591406,45.51725935935001,-122.64672085777501
45.30741907121668,-121.97800227591406,39.91422626060675,-90.23729445572759
37.784011817433345,-122.40603641112669,37.77843898827625,-122.42321577283724
37.784011817433345,-122.40603641112669,37.76863294026133,-121.3321707226071
38.594138747103095,-93.64275371121721,39.14182353015143,-93.24067450806572
38.594138747103095,-93.64275371121721,38.14839249859138,-97.83700084167343
38.594138747103095,-93.64275371121721,35.93926368645974,-105.66045801391199
38.594138747103095,-93.64275371121721,35.45557577111892,-80.20454131844386
38.594138747103095,-93.64275371121721,39.75650284612127,-92.67730535772978
38.594138747103095,-93.64275371121721,35.55669793295163,-96.0650828951888
38.594138747103095,-93.64275371121721,37.84226789610084,-94.69155973633958
38.594138747103095,-93.64275371121721,39.033402200110544,-94.5191261538158
40.011692921501954,-103.70715565604704,39.004825628463365,-94.62318565339672
40.7576276425,-74.002661705,33.99645750158332,-101.37293997889242
40.7576276425,-74.002661705,46.56696505258334,-122.51038866715
40.7576276425,-74.002661705,35.14264159002918,-107.22183594907291
40.7576276425,-74.002661705,37.715430589376815,-122.37066956707535
40.7576276425,-74.002661705,45.30741907121668,-121.97800227591406
37.34396314099444,-120.32784801779378,39.692535797204,-96.75611461844795
37.34396314099444,-120.32784801779378,37.2679936076313,-120.20681587297369
37.617896678197866,-96.58053512150605,37.203307032050375,-96.36365020117307
31.190168587738864,-98.05592688681749,30.70115691376259,-97.37825129467166
31.190168587738864,-98.05592688681749,30.233978579611104,-97.4983668016625
39.051586728756654,-94.53833792549835,38.14839249859138,-97.83700084167343
39.051586728756654,-94.53833792549835,39.039983948477136,-94.51955808372
36.49248884914375,-94.48705476771872,37.18268850064933,-88.27978056307808
36.49248884914375,-94.48705476771872,37.586343797734365,-88.9502682611281
30.613548732240904,-98.85895854666359,31.35188636760053,-97.4893539221056
30.613548732240904,-98.85895854666359,31.955848799692003,-102.29180996610943
30.613548732240904,-98.85895854666359,30.713752159175602,-97.78810079204064
30.613548732240904,-98.85895854666359,30.233978579611104,-97.4983668016625
36.12747116828147,-80.33016084650306,32.76336344972779,-91.2493029691722
36.12747116828147,-80.33016084650306,35.86464299986551,-88.73590784085172
37.651293787166665,-120.82125267838448,38.354843691124,-99.01972468295601
36.98070366094706,-117.5551416219853,37.821026220378975,-117.48154284777037
36.98070366094706,-117.5551416219853,37.64078893941875,-120.17407600794162
45.116891888463975,-121.2573849170208,46.56696505258334,-122.51038866715
45.116891888463975,-121.2573849170208,44.452619236356774,-120.46087412961359
30.776119646970262,-97.89726001435112,30.620390674126266,-98.1267669450257
30.776119646970262,-97.89726001435112,30.42752999383409,-98.33577990566195
30.314470894104485,-97.766878460031,30.288594957510018,-97.7124359075044
38.964529283021434,-77.93687680743976,37.42058532627603,-94.66366373100605
35.62902911695449,-114.88517873298902,28.39536812813312,-81.54072688441516
35.62902911695449,-114.88517873298902,37.948875942192004,-122.445670019188
35.62902911695449,-114.88517873298902,47.829672130267646,-122.32312901432445
38.62462924210249,-95.7063571317568,39.49169440618322,-93.33652811358509
39.429852331706265,-92.3733340043029,39.49169440618322,-93.33652811358509
39.429852331706265,-92.3733340043029,38.62462924210249,-95.7063571317568
30.263523373419808,-97.74263351982769,30.633344803264443,-97.78034320195104
30.263523373419808,-97.74263351982769,31.955848799692003,-102.29180996610943
30.263523373419808,-97.74263351982769,30.70115691376259,-97.37825129467166
30.263523373419808,-97.74263351982769,30.233978579611104,-97.4983668016625
30.413001378189676,-97.2456386538303,30.929479400256763,-98.2156448236714
36.27750253173675,-83.90739710763233,38.647955526020006,-86.90633314916401
36.27750253173675,-83.90739710763233,35.45557577111892,-80.20454131844386
36.27750253173675,-83.90739710763233,38.533543175497535,-100.89899246558923
36.27750253173675,-83.90739710763233,38.68201706935145,-99.8418406444804
36.27750253173675,-83.90739710763233,35.55669793295163,-96.0650828951888
36.27750253173675,-83.90739710763233,32.76336344972779,-91.2493029691722
39.04269644791176,-95.82426969837648,38.592637879039984,-96.96951908765811
39.04269644791176,-95.82426969837648,39.039983948477136,-94.51955808372
37.479350896161904,-121.8905927337381,38.08020648941,-100.62097849954
37.771462851387504,-122.4110277296125,37.77843898827625,-122.42321577283724
37.771462851387504,-122.4110277296125,37.76863294026133,-121.3321707226071
37.771462851387504,-122.4110277296125,37.158423936993245,-110.05288748974878
36.81477658282085,-119.18291271739584,35.159178947115386,-114.46751053653463
36.81477658282085,-119.18291271739584,37.502510667826094,-122.20753781193476
37.291050361102364,-114.43738655793287,38.354843691124,-99.01972468295601
37.291050361102364,-114.43738655793287,37.651293787166665,-120.82125267838448
36.4769376790806,-113.95429301316076,36.5168016009232,-112.80420288807946
36.4769376790806,-113.95429301316076,37.25118073573668,-117.23922751708002
36.4769376790806,-113.95429301316076,35.05267319729467,-95.21959535487466
36.4769376790806,-113.95429301316076,36.41511646781263,-115.18372947020151
37.773041141338474,-117.05447240384744,35.159178947115386,-114.46751053653463
37.773041141338474,-117.05447240384744,36.466664664759996,-117.27884687157278
37.773041141338474,-117.05447240384744,37.502510667826094,-122.20753781193476
37.773041141338474,-117.05447240384744,36.882994562048175,-106.85059988028021
37.773041141338474,-117.05447240384744,36.81477658282085,-119.18291271739584
38.79046266686342,-96.36598393062927,39.14182353015143,-93.24067450806572
38.79046266686342,-96.36598393062927,38.14839249859138,-97.83700084167343
38.79046266686342,-96.36598393062927,35.93926368645974,-105.66045801391199
38.79046266686342,-96.36598393062927,39.75650284612127,-92.67730535772978
38.79046266686342,-96.36598393062927,38.87532257843426,-95.441431785296
38.79046266686342,-96.36598393062927,39.157009489189186,-94.6543621062108
38.79046266686342,-96.36598393062927,39.033402200110544,-94.5191261538158
38.79046266686342,-96.36598393062927,38.594138747103095,-93.64275371121721
38.807764094953335,-105.49285469150006,38.93168710317604,-94.73442534292731
38.807764094953335,-105.49285469150006,39.10535929254584,-96.17366201959999
38.807764094953335,-105.49285469150006,38.948097339336364,-95.07127466084543
38.17866031489167,-92.15635590339586,39.14182353015143,-93.24067450806572
38.17866031489167,-92.15635590339586,30.27299595998333,-97.74309824303336
38.17866031489167,-92.15635590339586,38.79046266686342,-96.36598393062927
37.824827603173865,-92.83025582494774,39.14182353015143,-93.24067450806572
37.824827603173865,-92.83025582494774,38.14839249859138,-97.83700084167343
37.824827603173865,-92.83025582494774,35.93926368645974,-105.66045801391199
37.824827603173865,-92.83025582494774,37.84226789610084,-94.69155973633958
37.824827603173865,-92.83025582494774,38.91130904249599,-94.74912908646
37.824827603173865,-92.83025582494774,38.594138747103095,-93.64275371121721
37.80745078125045,-122.3455453876985,36.94173634606365,-115.062206049615
36.48653368483371,-116.12460644183642,36.5168016009232,-112.80420288807946
36.48653368483371,-116.12460644183642,35.14264159002918,-107.22183594907291
36.48653368483371,-116.12460644183642,36.41511646781263,-115.18372947020151
37.5211590019793,-114.3684000128503,38.062914843099996,-110.6462874612
39.34580787969248,-109.26679340793746,33.99645750158332,-101.37293997889242
39.34580787969248,-109.26679340793746,37.2679936076313,-120.20681587297369
39.34580787969248,-109.26679340793746,37.25118073573668,-117.23922751708002
39.34580787969248,-109.26679340793746,37.34396314099444,-120.32784801779378
37.10477375525903,-120.59430771490358,37.2679936076313,-120.20681587297369
37.10477375525903,-120.59430771490358,37.41434140735,-122.139988762425
38.18135610271544,-116.20959981525135,38.354843691124,-99.01972468295601
36.78650413422585,-89.65863235102242,35.86464299986551,-88.73590784085172
38.923131262137495,-94.62837082615,38.93168710317604,-94.73442534292731
39.24642305532971,-93.20152911165155,38.99470556025536,-94.47231241393058
33.28528529307036,-95.09667306527041,32.712480448021694,-96.87231744686926
37.40250423635332,-114.08469292349605,37.167757650945724,-120.03496138030432
37.40250423635332,-114.08469292349605,36.81477658282085,-119.18291271739584
37.40250423635332,-114.08469292349605,37.773041141338474,-117.05447240384744
30.96287922899378,-96.59799658639976,32.10074728422498,-102.01158710776348
30.96287922899378,-96.59799658639976,31.42416798164801,-101.23836296436407
30.96287922899378,-96.59799658639976,30.613548732240904,-98.85895854666359
38.63666815339969,-92.941815580207,39.442949471267696,-89.38671657159342
38.63666815339969,-92.941815580207,38.592637879039984,-96.96951908765811
38.63666815339969,-92.941815580207,39.039983948477136,-94.51955808372
38.63666815339969,-92.941815580207,38.880153712936156,-93.83648752862771
38.63666815339969,-92.941815580207,39.051586728756654,-94.53833792549835
38.63666815339969,-92.941815580207,39.04269644791176,-95.82426969837648
39.049647632365215,-95.63810326866522,37.586343797734365,-88.9502682611281
38.05932348410378,-94.59881347533268,39.14182353015143,-93.24067450806572
38.05932348410378,-94.59881347533268,39.157009489189186,-94.6543621062108
38.83986000048558,-91.20948727617176,35.86464299986551,-88.73590784085172
32.775138173468235,-97.3335593021465,30.947156184300013,-97.20888738728596
32.775138173468235,-97.3335593021465,30.228992302313237,-94.80726670981964
32.775138173468235,-97.3335593021465,30.247927685099654,-97.78300985325865
32.775138173468235,-97.3335593021465,35.62902911695449,-114.88517873298902
32.775138173468235,-97.3335593021465,32.78745762895255,-97.19120733878329
43.370425037333305,-116.73548352285354,35.86464299986551,-88.73590784085172
38.313753081928574,-93.35131094474285,37.42058532627603,-94.66366373100605
38.313753081928574,-93.35131094474285,39.047146635487536,-94.71015690844351
39.53406611571764,-105.56464277612943,38.80446921722147,-95.34115463087109
36.8328042477384,-85.35389725653364,32.48230990789126,-97.41540169059877
36.036963186738575,-87.7727329059243,37.42058532627603,-94.66366373100605
36.95794326795118,-88.94334073057442,30.849851754118,-99.94601480566757
36.95794326795118,-88.94334073057442,37.42058532627603,-94.66366373100605
36.95794326795118,-88.94334073057442,36.036963186738575,-87.7727329059243
44.672178066606826,-118.43153924427278,37.84226789610084,-94.69155973633958
44.672178066606826,-118.43153924427278,38.99470556025536,-94.47231241393058
44.672178066606826,-118.43153924427278,45.116891888463975,-121.2573849170208
39.07174521773939,-94.2196358381084,39.157009489189186,-94.6543621062108
39.07174521773939,-94.2196358381084,39.033402200110544,-94.5191261538158
39.07174521773939,-94.2196358381084,37.824827603173865,-92.83025582494774
37.16482990178999,-115.89006880306,37.4463463141,-116.37224855851109
30.125291214221193,-95.90983443038465,30.623324923219048,-97.14765619845556
35.59140885447307,-98.27789577277392,35.50066490615389,-97.53299578111391
35.99314057208572,-86.78523700518572,37.586343797734365,-88.9502682611281
35.99314057208572,-86.78523700518572,39.10535929254584,-96.17366201959999
38.67393322087466,-98.27431382112442,39.48824930576721,-94.8252680403184
38.67393322087466,-98.27431382112442,39.145870212477774,-94.75493184831112
38.67393322087466,-98.27431382112442,38.93168710317604,-94.73442534292731
38.67393322087466,-98.27431382112442,39.58660034825277,-101.1509266122412
38.67393322087466,-98.27431382112442,39.10535929254584,-96.17366201959999
38.67393322087466,-98.27431382112442,38.948097339336364,-95.07127466084543
38.67393322087466,-98.27431382112442,36.64303225,-93.26667767
38.67393322087466,-98.27431382112442,45.531113798507135,-122.65805800109284
38.67393322087466,-98.27431382112442,38.807764094953335,-105.49285469150006
38.67393322087466,-98.27431382112442,35.99314057208572,-86.78523700518572
38.15694460312964,-113.22767720135552,36.466664664759996,-117.27884687157278
38.15694460312964,-113.22767720135552,35.20979336830371,-117.1629053562445
38.15694460312964,-113.22767720135552,38.089310091697506,-122.29501258907264
38.15694460312964,-113.22767720135552,37.651293787166665,-120.82125267838448
38.15694460312964,-113.22767720135552,37.291050361102364,-114.43738655793287
38.15694460312964,-113.22767720135552,37.773041141338474,-117.05447240384744
39.322205896300005,-79.162280544584,37.2679936076313,-120.20681587297369
37.76268914664,-122.41237536666,38.1828159800915,-119.24849999136379
36.95520176153408,-120.45337212573178,37.76863294026133,-121.3321707226071
36.95520176153408,-120.45337212573178,37.59221598698908,-121.7653496055126
38.809366510195275,-98.08700044222284,38.2994197045133,-96.9187285913842
38.315422053060004,-92.96596489936,38.99470556025536,-94.47231241393058
35.478068509450495,-97.52843900701394,35.62591551177599,-97.571569473536
35.478068509450495,-97.52843900701394,35.682023184817936,-98.68102202053215
35.478068509450495,-97.52843900701394,35.50066490615389,-97.53299578111391
35.478068509450495,-97.52843900701394,35.59140885447307,-98.27789577277392
32.77827007712179,-97.19919863284052,32.86924607166863,-96.98087745312547
41.82375100805879,-72.90705230606159,30.247927685099654,-97.78300985325865
41.82375100805879,-72.90705230606159,41.62674152948983,-73.04294131116957
37.479054263267756,-77.80642562312998,39.11428946260136,-76.80911047624792
41.19563765046401,-74.17919624281598,42.43128807303317,-86.72625228797806
37.717663972524,-122.16173267213335,40.45570162835425,-74.53808726875154
37.717663972524,-122.16173267213335,39.675188670025676,-104.98004310581909
47.29963824046425,-122.25915425192991,47.602667232124354,-122.27145192812951
40.17269147807761,-76.69515785608719,30.247927685099654,-97.78300985325865
26.679691156503647,-98.14002755479812,30.69573991763871,-96.02300492665806
32.85700033513333,-97.10676379437729,31.30962429606884,-96.2715887644408
32.85700033513333,-97.10676379437729,32.77827007712179,-97.19919863284052
37.98816825977485,-122.49741292034454,37.954184090356,-122.48412594350664
40.10465997444402,-76.99669770917741,34.69795432243696,-83.86270463415653
40.10465997444402,-76.99669770917741,40.17269147807761,-76.69515785608719
37.38479063119065,-122.05432756271894,37.98816825977485,-122.49741292034454
25.957361902235995,-80.14314134672533,37.717663972524,-122.16173267213335
28.263372857274817,-81.36156215165933,27.99559951665945,-81.4627454324938
43.04474301752931,-87.95374615666266,40.61480519549161,-74.84700970271619
40.65794331953913,-74.17132172981275,41.19563765046401,-74.17919624281598
40.78588960529,-74.005489734786,40.65794331953913,-74.17132172981275
34.44148030350736,-83.01179964843784,35.900621598104,-84.81213930026806
29.249661830796004,-82.1138101635752,28.263372857274817,-81.36156215165933
33.907285531790606,-117.8204122381715,33.596068310987576,-117.34783783510305
38.9931584447864,-91.96888873686878,40.46749104653122,-94.65473531508962
36.064248349394,-115.15131145599806,37.706842199966665,-103.60512490928934
40.49739681376371,-95.0610377314055,37.88726484502335,-115.74513541593274
32.748789585599994,-96.117657674092,32.77827007712179,-97.19919863284052
30.222695688584,-95.46387473233601,32.77827007712179,-97.19919863284052
27.8117908070618,-97.45202230011326,41.82375100805879,-72.90705230606159
33.99834013633373,-117.45125538869713,33.90196073652934,-117.86106500539394
33.99834013633373,-117.45125538869713,33.907285531790606,-117.8204122381715
34.00409971489732,-83.67060278832132,33.55259990355428,-92.10783949902769
33.80888281501812,-84.41206626793495,33.814688499783934,-84.25194414838285
35.72425542953018,-83.51992410950842,33.814688499783934,-84.25194414838285
35.56571333879599,-97.55819567718599,35.46664072778001,-97.49862967059298
29.80660973548095,-98.29990682343808,36.12763429270807,-115.06818865727594
42.472610016508014,-83.427312182896,32.77827007712179,-97.19919863284052
42.472610016508014,-83.427312182896,32.85700033513333,-97.10676379437729
40.748698043430096,-74.11153915030367,39.23983770212803,-83.79086866474076
40.748698043430096,-74.11153915030367,41.19563765046401,-74.17919624281598
40.748698043430096,-74.11153915030367,25.957361902235995,-80.14314134672533
40.748698043430096,-74.11153915030367,29.783927024894425,-87.4790955409656
37.546027170664956,-79.88376087502249,35.333888921521506,-85.08710369848811
37.973401963966005,-122.03502397178998,37.948875942192004,-122.445670019188
37.973401963966005,-122.03502397178998,35.62902911695449,-114.88517873298902
37.973401963966005,-122.03502397178998,37.38479063119065,-122.05432756271894
37.973401963966005,-122.03502397178998,38.08484194051799,-122.13239350164798
26.29941997476913,-80.15713269757309,30.33631616142744,-85.32603133264413
37.879354374924986,-121.98981769548745,37.973401963966005,-122.03502397178998
38.224140477157384,-122.02491249853813,37.973401963966005,-122.03502397178998
36.87854150893333,-118.82524219681328,36.712397115954296,-117.9232380365034
43.78485508998192,-79.020235771094,42.65151687173253,-83.24052998877531
44.955810073166006,-93.31690456996596,45.755976505867,-92.60999443039302
37.331689,-122.030731,26.29941997476913,-80.15713269757309
40.83798532062886,-77.3821141911939,34.00409971489732,-83.67060278832132
35.560123603296006,-115.96421411849737,36.12763429270807,-115.06818865727594
29.907529399442247,-95.53265121175778,34.00409971489732,-83.67060278832132
36.02534485979999,-115.08697986600001,36.0837512542,-115.1536650535
36.02534485979999,-115.08697986600001,41.19563765046401,-74.17919624281598
43.609646251766186,-79.82270989750296,43.793553605461,-79.362844027443
35.487384763179996,-97.57239616838869,35.46664072778001,-97.49862967059298
28.039551236648002,-82.22486694105865,28.038044504843057,-82.25888569658986
35.74939275901717,-102.1537778426286,30.346486347711767,-97.71984139486177
33.27286654355399,-99.70544909296831,32.759481221411264,-97.25676530359434
38.366204196011296,-76.55077488073759,39.42208194027887,-77.0469813537817
32.86745265628534,-97.3115573774187,32.77827007712179,-97.19919863284052
32.865056082798425,-96.86594980759136,32.77827007712179,-97.19919863284052
37.89212822558333,-97.21761630356667,39.157009489189186,-94.6543621062108
37.89212822558333,-97.21761630356667,42.43128807303317,-86.72625228797806
37.77826954882,-112.84124494215,35.721910710775866,-108.0949466314414
34.48124143917813,-89.61215624639743,35.32593175028842,-89.90343605247682
35.724021803866094,-108.23618555804737,34.164320601770584,-118.76889811526472
34.100861721249345,-117.5982003220688,33.907285531790606,-117.8204122381715
34.100861721249345,-117.5982003220688,28.039551236648002,-82.22486694105865
36.273888199468004,-91.5707046903115,34.309228546973905,-92.50479576020594
40.73002337428333,-73.97582310046667,40.724782011799995,-73.99543808688574
26.77807427566782,-80.16680965127375,30.33631616142744,-85.32603133264413
35.42490292105185,-97.51544251118551,35.478068509450495,-97.52843900701394
40.66575830551199,-87.46001732316799,30.613548732240904,-98.85895854666359
32.909456619595176,-96.9622401979736,32.48230990789126,-97.41540169059877
35.10675913082,-80.37572891962,34.059623852200005,-118.36592260915
34.527597788241906,-100.64827966857958,36.62085615796153,-93.72081546258462
34.43735208887308,-104.0770907627135,48.746448869,-122.48255724299999
32.48374867997353,-104.41618468352354,36.0837512542,-115.1536650535
32.48374867997353,-104.41618468352354,36.32482475619115,-113.53318577225184
40.755938535300004,-73.97138928602001,35.724021803866094,-108.23618555804737
41.598545069488004,-83.06765303213601,34.059623852200005,-118.36592260915
37.57405649693466,-121.98190991905868,35.721910710775866,-108.0949466314414
38.66464027980845,-75.58826371785602,40.540742994710854,-73.45794146875676
38.240255175382906,-122.24315921673416,34.43735208887308,-104.0770907627135
38.11960571137418,-122.14512732183323,35.721910710775866,-108.0949466314414
38.11960571137418,-122.14512732183323,37.57405649693466,-121.98190991905868
33.83661922115141,-117.9791210190023,33.900556091640674,-118.05952857918464
40.340081080346934,-74.94234067605811,38.240255175382906,-122.24315921673416
40.23808994584546,-99.08673745641607,35.724021803866094,-108.23618555804737
30.292995547062397,-97.74507942483513,30.517109913090128,-97.24518085150692
40.62813315798663,-74.31007447445552,40.580558858297216,-74.43545037595374
40.71538983001111,-81.84911322736667,39.599094855356995,-83.72028289150701
34.08794640726793,-118.34514268787169,47.05536473501903,-121.93306936410593
33.847243402175,-116.98011524880465,36.507191022329415,-98.06621943628824
39.067238073589785,-96.13416961635721,39.04269644791176,-95.82426969837648
40.62494926410596,-97.52347733239243,34.059623852200005,-118.36592260915
40.03817899196977,-106.19835065790231,40.62494926410596,-97.52347733239243
36.540974267394645,-107.9433102954013,36.97619065919825,-121.51247524689384
37.40625147782718,-121.71067797362207,41.68539811929345,-89.40929523789549
34.55802652354147,-86.03863416383537,34.527597788241906,-100.64827966857958
31.439250958056,-97.13093812785604,33.501326187171784,-89.66770503917273
35.713768284461985,-96.87477716300396,26.679691156503647,-98.14002755479812
30.106421604679998,-79.49533803653001,40.62494926410596,-97.52347733239243
45.38915989877772,-75.73943893932062,43.793553605461,-79.362844027443
45.38915989877772,-75.73943893932062,43.78485508998192,-79.020235771094
45.38915989877772,-75.73943893932062,45.39059462146882,-75.6436240279325
32.065387233669554,-97.42321466005491,32.775138173468235,-97.3335593021465
32.065387233669554,-97.42321466005491,32.77827007712179,-97.19919863284052
32.065387233669554,-97.42321466005491,32.85700033513333,-97.10676379437729
32.065387233669554,-97.42321466005491,30.222695688584,-95.46387473233601
